gene_symbol,cms_score,study,occurance
SPINT1,8.80557,Alkorta.Aranburu2012,2
SPINT1,8.80557,Halllist1,2
ADAL,8.78712,Alkorta.Aranburu2012,2
ADAL,8.78712,Sheinfeldt2012,2
LCMT2,8.78712,Alkorta.Aranburu2012,2
LCMT2,8.78712,Sheinfeldt2012,2
TGM7,8.78712,Alkorta.Aranburu2012,2
TGM7,8.78712,Sheinfeldt2012,2
TP53BP1,8.78712,Alkorta.Aranburu2012,2
TP53BP1,8.78712,Sheinfeldt2012,2
TUBGCP4,8.78712,Alkorta.Aranburu2012,2
TUBGCP4,8.78712,Sheinfeldt2012,2
ZSCAN29,8.78712,Alkorta.Aranburu2012,2
ZSCAN29,8.78712,Sheinfeldt2012,2
ATG5,8.74601,Simonson2010apriorilist,2
ATG5,8.74601,Sheinfeldt2012,2
OLAH,8.73658,Bigham2009,2
OLAH,8.73658,Sheinfeldt2012,2
SUV39H2,8.73658,yulist1,2
SUV39H2,8.73658,yulist2,2
PPARD,8.7163,yulist1,2
PPARD,8.7163,yulist2,2
SERPINA1,8.69024,Simonson2010apriorilist,2
SERPINA1,8.69024,Huerta.sanchez2013hypoxgeneset,2
CLCN7,8.61143,Simonson2010,2
CLCN7,8.61143,Gou2014,2
SUCLG2,8.60617,Eichstaedt2014,2
SUCLG2,8.60617,Alkorta.Aranburu2012,2
ULK4,8.60617,Zhou2013,2
ULK4,8.60617,Bigham2010,2
CARD14,8.57058,Eichstaedt2017,2
CARD14,8.57058,Arciero2018,2
SLC26A11,8.57058,Eichstaedt2017,2
SLC26A11,8.57058,Arciero2018,2
TBC1D16,8.57058,Eichstaedt2017,2
TBC1D16,8.57058,Gou2014,2
ROBO2,8.56197,Eichstaedt2017,2
ROBO2,8.56197,Sheinfeldt2012,2
PSMD14,8.54458,yulist1,2
PSMD14,8.54458,yulist2,2
SGCZ,8.52743,Bigham2010,2
SGCZ,8.52743,Arciero2018,2
ZFP36L1,8.52576,yulist1,2
ZFP36L1,8.52576,yulist2,2
PSMB3,8.50498,yulist1,2
PSMB3,8.50498,yulist2,2
SORD,8.50152,Zhou2013,2
SORD,8.50152,Arciero2018,2
FSIP1,8.46862,Simonson2010,2
FSIP1,8.46862,Eichstaedt2014,2
SLC4A4,8.44474,Simonson2010,2
SLC4A4,8.44474,Udpa204,2
GPR182,8.43324,Simonson2010apriorilist,2
GPR182,8.43324,Huerta.sanchez2013hypoxgeneset,2
FBLN5,8.42682,Eichstaedt2014apriorilist,2
FBLN5,8.42682,Eichstaedt2015apriori,2
BMPR1A,8.42439,Sheinfeldt2012,2
BMPR1A,8.42439,Bigham2014diffexprgenes,2
MARK2,8.4202,Eichstaedt2014,2
MARK2,8.4202,Sheinfeldt2012,2
RCOR2,8.4202,Sheinfeldt2012,2
RCOR2,8.4202,Ortiz.Barahona2010HRElocations,2
MCTP1,8.41674,Sheinfeldt2012,2
MCTP1,8.41674,Ortiz.Barahona2010HRElocations,2
WNT7B,8.40994,Sheinfeldt2012,2
WNT7B,8.40994,Halllist1,2
PAPPA,8.40187,Sheinfeldt2012,2
PAPPA,8.40187,Ortiz.Barahona2010HRElocations,2
PLA1A,8.37038,Simonson2010,2
PLA1A,8.37038,Sheinfeldt2012,2
FXN,8.33387,Eichstaedt2014apriorilist,2
FXN,8.33387,Eichstaedt2015apriori,2
NR3C1,8.31478,Sheinfeldt2012,2
NR3C1,8.31478,Ortiz.Barahona2010HRElocations,2
EIF3CL,8.26859,Eichstaedt2017,2
EIF3CL,8.26859,Clemente2014,2
GNA15,8.26478,Bigham2009,2
GNA15,8.26478,Alkorta.Aranburu2012,2
CNNM1,8.16202,Zhou2013,2
CNNM1,8.16202,Eichstaedt2014,2
ELOB,8.12585,yulist1,2
ELOB,8.12585,yulist2,2
PRSS33,8.12585,Udpa204,2
PRSS33,8.12585,Gou2014,2
ZG16B,8.12585,Udpa204,2
ZG16B,8.12585,Gou2014,2
ATG2A,8.1146,Eichstaedt2017,2
ATG2A,8.1146,Alkorta.Aranburu2012,2
EHD1,8.1146,Eichstaedt2017,2
EHD1,8.1146,Alkorta.Aranburu2012,2
RASGRP2,8.1146,Eichstaedt2017,2
RASGRP2,8.1146,Eichstaedt2014,2
SF1,8.1146,Eichstaedt2017,2
SF1,8.1146,Eichstaedt2014,2
ITSN1,8.11322,Peng2010,2
ITSN1,8.11322,Arciero2018,2
STON1,8.04689,Sheinfeldt2012,2
STON1,8.04689,Udpa204,2
GNG2,8.03276,Sheinfeldt2012,2
GNG2,8.03276,Witt2019,2
TIAM2,7.97295,Sheinfeldt2012,2
TIAM2,7.97295,Clemente2014,2
PFKFB3,7.95988,Sheinfeldt2012,2
PFKFB3,7.95988,Ortiz.Barahona2010HRElocations,2
MEGF6,7.95988,Eichstaedt2017,2
MEGF6,7.95988,Ortiz.Barahona2010HRElocations,2
IMPG1,7.92988,Eichstaedt2017,2
IMPG1,7.92988,Artigas2015,2
SOCS3,7.91737,Simonson2010apriorilist,2
SOCS3,7.91737,Huerta.sanchez2013hypoxgeneset,2
CKMT1B,7.88259,Alkorta.Aranburu2012,2
CKMT1B,7.88259,Sheinfeldt2012,2
STRC,7.88259,Alkorta.Aranburu2012,2
STRC,7.88259,Sheinfeldt2012,2
RALGAPA1,7.87549,Sheinfeldt2012,2
RALGAPA1,7.87549,Clemente2014,2
FLT4,7.8724,Eichstaedt2014apriorilist,2
FLT4,7.8724,Eichstaedt2015apriori,2
VKORC1L1,7.85021,Simonson2010,2
VKORC1L1,7.85021,Alkorta.Aranburu2012,2
PSMD3,7.84963,yulist1,2
PSMD3,7.84963,yulist2,2
USP34,7.82284,Eichstaedt2017,2
USP34,7.82284,Sheinfeldt2012,2
XPO1,7.82284,Eichstaedt2017,2
XPO1,7.82284,Sheinfeldt2012,2
LINGO2,7.79894,Simonson2010,2
LINGO2,7.79894,Sheinfeldt2012,2
SLC14A2,7.79295,Artigas2015,2
SLC14A2,7.79295,Arciero2018,2
ANK2,7.78946,Simonson2010,2
ANK2,7.78946,Sheinfeldt2012,2
SOX7,7.77893,Eichstaedt2014,2
SOX7,7.77893,Sheinfeldt2012,2
SPR,7.71127,Simonson2010apriorilist,2
SPR,7.71127,Sheinfeldt2012,2
EXOC6B,7.71127,Sheinfeldt2012,2
EXOC6B,7.71127,Clemente2014,2
FAM184A,7.70616,Simonson2010,2
FAM184A,7.70616,Eichstaedt2014,2
PBX3,7.67949,Zhou2013,2
PBX3,7.67949,Sheinfeldt2012,2
GNA12,7.67446,Sheinfeldt2012,2
GNA12,7.67446,Arciero2018,2
MAST4,7.66871,Sheinfeldt2012,2
MAST4,7.66871,Arciero2018,2
ADPRH,7.66687,Simonson2010,2
ADPRH,7.66687,Sheinfeldt2012,2
CD80,7.66687,Simonson2010,2
CD80,7.66687,Sheinfeldt2012,2
CD36,7.66222,Eichstaedt2014apriorilist,2
CD36,7.66222,Eichstaedt2015apriori,2
CCDC88B,7.64663,Eichstaedt2017,2
CCDC88B,7.64663,Eichstaedt2014,2
ESRRA,7.64663,Eichstaedt2017,2
ESRRA,7.64663,Eichstaedt2014,2
FKBP2,7.64663,Eichstaedt2017,2
FKBP2,7.64663,Eichstaedt2014,2
GPR137,7.64663,Eichstaedt2017,2
GPR137,7.64663,Eichstaedt2014,2
KCNK4,7.64663,Eichstaedt2017,2
KCNK4,7.64663,Eichstaedt2014,2
PLCB3,7.64663,Eichstaedt2017,2
PLCB3,7.64663,Eichstaedt2014,2
PPP1R14B,7.64663,Eichstaedt2017,2
PPP1R14B,7.64663,Eichstaedt2014,2
RPS6KA4,7.64663,Eichstaedt2017,2
RPS6KA4,7.64663,Eichstaedt2014,2
TRMT112,7.64663,Eichstaedt2017,2
TRMT112,7.64663,Eichstaedt2014,2
ALB,7.62096,Eichstaedt2017,2
ALB,7.62096,Simonson2010apriorilist,2
CTNNA3,7.6082,Alkorta.Aranburu2012,2
CTNNA3,7.6082,Sheinfeldt2012,2
CARS2,7.56925,Simonson2010,2
CARS2,7.56925,Sheinfeldt2012,2
RAB20,7.56925,Simonson2010,2
RAB20,7.56925,Sheinfeldt2012,2
KCNT2,7.55912,Udpa204,2
KCNT2,7.55912,Arciero2018,2
MAD1L1,7.5402,Simonson2010,2
MAD1L1,7.5402,Clemente2014,2
DPF3,7.50483,Simonson2010,2
DPF3,7.50483,Sheinfeldt2012,2
PSMB6,7.50417,yulist1,2
PSMB6,7.50417,yulist2,2
LRRC6,7.49707,Sheinfeldt2012,2
LRRC6,7.49707,Clemente2014,2
PHF20L1,7.49707,Sheinfeldt2012,2
PHF20L1,7.49707,Clemente2014,2
TMEM71,7.49707,Sheinfeldt2012,2
TMEM71,7.49707,Clemente2014,2
CHCHD2,7.47621,yulist1,2
CHCHD2,7.47621,yulist2,2
SCNN1G,7.43215,Simonson2010apriorilist,2
SCNN1G,7.43215,Huerta.sanchez2013hypoxgeneset,2
ROBO1,7.42973,Sheinfeldt2012,2
ROBO1,7.42973,Udpa204,2
ARPC5,7.39802,Alkorta.Aranburu2012,2
ARPC5,7.39802,Sheinfeldt2012,2
NET1,7.38608,Eichstaedt2014apriorilist,2
NET1,7.38608,Eichstaedt2015apriori,2
MRVI1,7.38115,Eichstaedt2014apriorilist,2
MRVI1,7.38115,Eichstaedt2015apriori,2
FOXP1,7.37244,Zhou2013,2
FOXP1,7.37244,Simonson2010,2
TPM1,7.36522,Eichstaedt2014apriorilist,2
TPM1,7.36522,Eichstaedt2015apriori,2
ERC2,7.34822,Sheinfeldt2012,2
ERC2,7.34822,Clemente2014,2
RAP1GAP2,7.33611,Sheinfeldt2012,2
RAP1GAP2,7.33611,Arciero2018,2
PSMC1,7.33561,yulist1,2
PSMC1,7.33561,yulist2,2
ALK,7.32297,Simonson2010,2
ALK,7.32297,Sheinfeldt2012,2
RCAN2,7.32113,Eichstaedt2014,2
RCAN2,7.32113,Sheinfeldt2012,2
PHB2,7.31392,yulist1,2
PHB2,7.31392,yulist2,2
ANAPC7,7.28252,Bigham2010,2
ANAPC7,7.28252,Sheinfeldt2012,2
ARPC3,7.28252,Bigham2010,2
ARPC3,7.28252,Sheinfeldt2012,2
GPN3,7.28252,Bigham2010,2
GPN3,7.28252,Sheinfeldt2012,2
PAK1,7.28213,yulist1,2
PAK1,7.28213,yulist2,2
PLBD2,7.27764,Bigham2010,2
PLBD2,7.27764,Sheinfeldt2012,2
TPCN1,7.27764,Bigham2010,2
TPCN1,7.27764,Sheinfeldt2012,2
ADAMTSL1,7.27209,Bigham2009,2
ADAMTSL1,7.27209,Sheinfeldt2012,2
SMYD3,7.21263,Sheinfeldt2012,2
SMYD3,7.21263,Arciero2018,2
ARHGEF3,7.21004,Sheinfeldt2012,2
ARHGEF3,7.21004,Arciero2018,2
CCDC78,7.17777,Sheinfeldt2012,2
CCDC78,7.17777,Gou2014,2
CHTF18,7.17777,Sheinfeldt2012,2
CHTF18,7.17777,Gou2014,2
CIAO3,7.17777,yulist1,2
CIAO3,7.17777,yulist2,2
GNG13,7.17777,Sheinfeldt2012,2
GNG13,7.17777,Gou2014,2
HAGHL,7.17777,Sheinfeldt2012,2
HAGHL,7.17777,Gou2014,2
METRN,7.17777,Sheinfeldt2012,2
METRN,7.17777,Gou2014,2
MSLN,7.17777,Sheinfeldt2012,2
MSLN,7.17777,Gou2014,2
RPUSD1,7.17777,Sheinfeldt2012,2
RPUSD1,7.17777,Gou2014,2
CXCL12,7.17611,yulist1,2
CXCL12,7.17611,yulist2,2
MYO1D,7.16962,Alkorta.Aranburu2012,2
MYO1D,7.16962,Arciero2018,2
TIGAR,7.16172,yulist1,2
TIGAR,7.16172,yulist2,2
L3MBTL4,7.15628,Sheinfeldt2012,2
L3MBTL4,7.15628,Udpa204,2
MEP1B,7.11969,Simonson2010,2
MEP1B,7.11969,Bigham2014diffexprgenes,2
TRPC6,7.10716,yulist1,2
TRPC6,7.10716,yulist2,2
ZNF177,7.10547,Sheinfeldt2012,2
ZNF177,7.10547,Clemente2014,2
ZNF559,7.10547,Sheinfeldt2012,2
ZNF559,7.10547,Clemente2014,2
ZNF699,7.10547,Sheinfeldt2012,2
ZNF699,7.10547,Clemente2014,2
PSME4,7.08052,yulist1,2
PSME4,7.08052,yulist2,2
DPP10,7.03129,Sheinfeldt2012,2
DPP10,7.03129,Udpa204,2
TMEM181,7.00323,Eichstaedt2017,2
TMEM181,7.00323,Eichstaedt2014,2
PLCH2,6.99908,Eichstaedt2014,2
PLCH2,6.99908,Ortiz.Barahona2010HRElocations,2
ZNF704,6.97775,Sheinfeldt2012,2
ZNF704,6.97775,Udpa204,2
XKR6,6.93395,Eichstaedt2014,2
XKR6,6.93395,Alkorta.Aranburu2012,2
BLOC1S2,6.93395,Simonson2010,2
BLOC1S2,6.93395,Sheinfeldt2012,2
CHUK,6.93395,Simonson2010,2
CHUK,6.93395,Sheinfeldt2012,2
CWF19L1,6.93395,Simonson2010,2
CWF19L1,6.93395,Sheinfeldt2012,2
ERLIN1,6.93395,Simonson2010,2
ERLIN1,6.93395,Sheinfeldt2012,2
SNORA12,6.93395,Simonson2010,2
SNORA12,6.93395,Sheinfeldt2012,2
NFIL3,6.92488,Sheinfeldt2012,2
NFIL3,6.92488,Ortiz.Barahona2010HRElocations,2
ELOC,6.90109,yulist1,2
ELOC,6.90109,yulist2,2
PTPRR,6.90071,Arciero2018,2
PTPRR,6.90071,Ortiz.Barahona2010HRElocations,2
BHLHA15,6.8976,Sheinfeldt2012,2
BHLHA15,6.8976,Gou2014,2
LMTK2,6.8976,Sheinfeldt2012,2
LMTK2,6.8976,Gou2014,2
TECPR1,6.8976,Sheinfeldt2012,2
TECPR1,6.8976,Gou2014,2
MPHOSPH10,6.88608,Simonson2010,2
MPHOSPH10,6.88608,Hu2017,2
GRAMD1C,6.77348,Sheinfeldt2012,2
GRAMD1C,6.77348,Ortiz.Barahona2010HRElocations,2
RPH3AL,6.73727,Sheinfeldt2012,2
RPH3AL,6.73727,Arciero2018,2
RBM47,6.70259,Bigham2009,2
RBM47,6.70259,Arciero2018,2
PXDN,6.69173,Eichstaedt2014apriorilist,2
PXDN,6.69173,Eichstaedt2015apriori,2
GYPE,6.66246,Zhou2013,2
GYPE,6.66246,Udpa204,2
CALCB,6.64735,Simonson2010apriorilist,2
CALCB,6.64735,Sheinfeldt2012,2
CALU,6.64488,Sheinfeldt2012,2
CALU,6.64488,Gou2014,2
CCDC136,6.64488,Sheinfeldt2012,2
CCDC136,6.64488,Gou2014,2
FLNC,6.64488,Sheinfeldt2012,2
FLNC,6.64488,Gou2014,2
IRF5,6.64488,Sheinfeldt2012,2
IRF5,6.64488,Hu2017,2
OPN1SW,6.64488,Sheinfeldt2012,2
OPN1SW,6.64488,Gou2014,2
FBXL16,6.6323,Sheinfeldt2012,2
FBXL16,6.6323,Gou2014,2
JMJD8,6.6323,Sheinfeldt2012,2
JMJD8,6.6323,Gou2014,2
RHBDL1,6.6323,Sheinfeldt2012,2
RHBDL1,6.6323,Gou2014,2
RHOT2,6.6323,Sheinfeldt2012,2
RHOT2,6.6323,Gou2014,2
WDR24,6.6323,Sheinfeldt2012,2
WDR24,6.6323,Gou2014,2
WDR90,6.6323,Sheinfeldt2012,2
WDR90,6.6323,Gou2014,2
ADSL,6.60241,yulist1,2
ADSL,6.60241,yulist2,2
TNRC6B,6.60241,Alkorta.Aranburu2012,2
TNRC6B,6.60241,Udpa204,2
GRIA4,6.56976,Zhou2013,2
GRIA4,6.56976,Sheinfeldt2012,2
PRC1,6.56516,Alkorta.Aranburu2012,2
PRC1,6.56516,Sheinfeldt2012,2
GIPC2,6.55438,Eichstaedt2014,2
GIPC2,6.55438,Clemente2014,2
SHH,6.53112,Simonson2010apriorilist,2
SHH,6.53112,Huerta.sanchez2013hypoxgeneset,2
ALDOC,6.5278,Simonson2010apriorilist,2
ALDOC,6.5278,Huerta.sanchez2013hypoxgeneset,2
CSF3R,6.52278,Eichstaedt2014,2
CSF3R,6.52278,Sheinfeldt2012,2
MRPS15,6.52278,Eichstaedt2014,2
MRPS15,6.52278,Sheinfeldt2012,2
GRM7,6.51273,Peng2010,2
GRM7,6.51273,Sheinfeldt2012,2
RAPGEF5,6.50289,Alkorta.Aranburu2012,2
RAPGEF5,6.50289,Sheinfeldt2012,2
EPHA7,6.48463,Udpa204,2
EPHA7,6.48463,Bigham2014diffexprgenes,2
USH2A,6.45771,Simonson2010,2
USH2A,6.45771,Clemente2014,2
RAET1G,6.45407,Eichstaedt2014,2
RAET1G,6.45407,Sheinfeldt2012,2
ULBP2,6.45407,Eichstaedt2014,2
ULBP2,6.45407,Sheinfeldt2012,2
ULBP3,6.45407,Simonson2010,2
ULBP3,6.45407,Eichstaedt2014,2
BDNF,6.45407,yulist1,2
BDNF,6.45407,Witt2019,2
GDF2,6.44183,Eichstaedt2017,2
GDF2,6.44183,Hu2017,2
MPV17,6.43104,Eichstaedt2014apriorilist,2
MPV17,6.43104,Eichstaedt2015apriori,2
CUBN,6.36687,Simonson2010,2
CUBN,6.36687,Sheinfeldt2012,2
TRDMT1,6.36687,Sheinfeldt2012,2
TRDMT1,6.36687,Arciero2018,2
ZEB1,6.35881,Sheinfeldt2012,2
ZEB1,6.35881,Huerta.sanchez2013,2
SORCS2,6.34761,Sheinfeldt2012,2
SORCS2,6.34761,Arciero2018,2
CADPS,6.34761,Simonson2010,2
CADPS,6.34761,Arciero2018,2
KCNIP4,6.29235,Simonson2010,2
KCNIP4,6.29235,Arciero2018,2
PTTG3P,6.272,Zhou2013,2
PTTG3P,6.272,Sheinfeldt2012,2
PSMD12,6.26732,yulist1,2
PSMD12,6.26732,yulist2,2
HSP90AA1,6.26597,Simonson2010apriorilist,2
HSP90AA1,6.26597,Sheinfeldt2012,2
TXNRD1,6.26448,Eichstaedt2014apriorilist,2
TXNRD1,6.26448,Eichstaedt2015apriori,2
OR2L3,6.25615,Sheinfeldt2012,2
OR2L3,6.25615,Udpa204,2
BBS9,6.25464,Simonson2010,2
BBS9,6.25464,Sheinfeldt2012,2
PLXND1,6.20657,Simonson2010,2
PLXND1,6.20657,Ortiz.Barahona2010HRElocations,2
COX8A,6.18605,Eichstaedt2014,2
COX8A,6.18605,Sheinfeldt2012,2
MACROD1,6.18605,Eichstaedt2017,2
MACROD1,6.18605,Eichstaedt2014,2
DNAJC27,6.17915,Zhou2013,2
DNAJC27,6.17915,Udpa204,2
SETDB1,6.17658,Sheinfeldt2012,2
SETDB1,6.17658,Artigas2015,2
MAFF,6.1604,Bigham2014diffexprgenes,2
MAFF,6.1604,Ortiz.Barahona2010HRElocations,2
IL10,6.15367,Simonson2010apriorilist,2
IL10,6.15367,Sheinfeldt2012,2
MRPS27,6.14247,Eichstaedt2017,2
MRPS27,6.14247,Sheinfeldt2012,2
EPHB1,6.14051,Sheinfeldt2012,2
EPHB1,6.14051,Ortiz.Barahona2010HRElocations,2
GPR25,6.12588,Sheinfeldt2012,2
GPR25,6.12588,Ortiz.Barahona2010HRElocations,2
GRINA,6.10931,Alkorta.Aranburu2012,2
GRINA,6.10931,Gou2014,2
ST6GAL1,6.09307,Simonson2010,2
ST6GAL1,6.09307,Ortiz.Barahona2010HRElocations,2
FLRT1,6.0751,Eichstaedt2017,2
FLRT1,6.0751,Eichstaedt2014,2
RALYL,6.03469,Zhou2013,2
RALYL,6.03469,Arciero2018,2
RFX7,6.03469,Simonson2010,2
RFX7,6.03469,Hu2017,2
RETSAT,6.00515,Sheinfeldt2012,2
RETSAT,6.00515,Hu2017,2
MIR133B,22.3467,Eichstaedt2014,1
TCERG1,22.1664,Sheinfeldt2012,1
C12orf73,20.7427,Sheinfeldt2012,1
GLT8D2,20.7427,Sheinfeldt2012,1
HCFC2,20.7427,Sheinfeldt2012,1
TDG,20.7427,Sheinfeldt2012,1
HS3ST4,20.3012,Sheinfeldt2012,1
CDH12,19.8584,Sheinfeldt2012,1
SNX9,19.8259,Sheinfeldt2012,1
FAM135A,19.7825,Sheinfeldt2012,1
SMAP1,19.7825,Simonson2010,1
DAO,19.7569,Sheinfeldt2012,1
MIR619,19.7569,Sheinfeldt2012,1
SSH1,19.7569,Sheinfeldt2012,1
FOXB1,19.2139,Sheinfeldt2012,1
MAPK8,19.1609,Eichstaedt2017,1
ANKRD9,19.0762,Sheinfeldt2012,1
TECPR2,19.0762,Sheinfeldt2012,1
TMEM14A,18.8502,Eichstaedt2017,1
DUSP27,18.5041,Sheinfeldt2012,1
GPA33,18.5041,Sheinfeldt2012,1
LOC642846,18.2941,Simonson2010,1
RBM19,17.8291,Bigham2010,1
CXCR5,17.7678,Zhou2013,1
PRM1,17.6402,Eichstaedt2017,1
PRM2,17.6402,Eichstaedt2017,1
PRM3,17.6402,Eichstaedt2017,1
TNP2,17.6402,Eichstaedt2017,1
DEXI,17.3161,Sheinfeldt2012,1
PLOD3,16.949,Ortiz.Barahona2010HRElocations,1
NCOA1,16.812,Gou2014,1
HSPA5,16.6481,Simonson2010,1
RABEPK,16.6481,Simonson2010,1
CTSB,16.4462,Alkorta.Aranburu2012,1
FDFT1,16.4462,Alkorta.Aranburu2012,1
GATA4,16.4462,Alkorta.Aranburu2012,1
NEIL2,16.4462,Alkorta.Aranburu2012,1
MNAT1,16.3601,Sheinfeldt2012,1
SLC38A6,16.3601,Sheinfeldt2012,1
TRMT5,16.3601,Sheinfeldt2012,1
ADAMTS13,16.3146,Arciero2018,1
CRYAA,16.3117,Huerta.sanchez2013hypoxgeneset,1
PKNOX1,16.3117,Eichstaedt2014,1
APLP2,16.186,Sheinfeldt2012,1
SAMD12,16.0635,Alkorta.Aranburu2012,1
FOSL2,15.9167,Sheinfeldt2012,1
PLB1,15.9167,Sheinfeldt2012,1
MEIS2,15.9107,Arciero2018,1
GPR20,15.7466,Sheinfeldt2012,1
SLC45A4,15.7466,Sheinfeldt2012,1
USP47,15.7466,Sheinfeldt2012,1
FKBP9,15.7131,Udpa204,1
BCAR1,15.7037,Ortiz.Barahona2010HRElocations,1
POLR3A,15.6881,Simonson2010,1
RPS24,15.6881,Simonson2010,1
COG7,15.6002,Sheinfeldt2012,1
IQGAP2,15.597,Sheinfeldt2012,1
ACSM2A,15.5914,Sheinfeldt2012,1
ACSM5,15.5914,Sheinfeldt2012,1
PDILT,15.5914,Sheinfeldt2012,1
UMOD,15.5914,Sheinfeldt2012,1
LRIG1,15.5208,Simonson2010,1
SLC25A26,15.5208,Simonson2010,1
RYR3,15.4806,Arciero2018,1
EGFEM1P,15.382,Sheinfeldt2012,1
GCLC,15.3328,Eichstaedt2014,1
FBL,15.3129,Ortiz.Barahona2010HRElocations,1
GLIPR1,15.2934,Sheinfeldt2012,1
KRR1,15.2934,Sheinfeldt2012,1
LRP2,15.2813,Arciero2018,1
GCM1,15.2515,Eichstaedt2017,1
GBP6,15.2512,Udpa204,1
C20orf96,15.2435,Sheinfeldt2012,1
DEFB129,15.2435,Sheinfeldt2012,1
DEFB132,15.2435,Sheinfeldt2012,1
NRSN2,15.2435,Sheinfeldt2012,1
ZCCHC3,15.2435,Sheinfeldt2012,1
BCL2L11,15.1878,Ortiz.Barahona2010HRElocations,1
ME2,15.1476,Alkorta.Aranburu2012,1
MRO,15.1476,Alkorta.Aranburu2012,1
MSRA,15.0989,Sheinfeldt2012,1
PLEKHA8P1,15.0986,Sheinfeldt2012,1
MYO3B,15.0943,Alkorta.Aranburu2012,1
NPIPB8,15.073,Eichstaedt2017,1
SULT1A1,15.073,Eichstaedt2017,1
TRIM42,15.0443,Simonson2010,1
ICA1,15.0321,Sheinfeldt2012,1
C6orf222,14.9353,Eichstaedt2014,1
ETV7,14.9353,Eichstaedt2014,1
PNPLA1,14.9353,Eichstaedt2014,1
PXT1,14.9353,Eichstaedt2014,1
ARGFX,14.8859,Arciero2018,1
S1PR1,14.8854,Arciero2018,1
CHADL,14.8408,Eichstaedt2014,1
C16orf74,14.7133,Sheinfeldt2012,1
COX4I1,14.7133,Sheinfeldt2012,1
GINS2,14.7133,Sheinfeldt2012,1
MIR1910,14.7133,Sheinfeldt2012,1
IPCEF1,14.5801,Zhou2013,1
OPRM1,14.5801,Zhou2013,1
ATP2B2,14.4737,Sheinfeldt2012,1
MIR885,14.4737,Sheinfeldt2012,1
CYP19A1,14.4676,Simonson2010apriorilist,1
DMXL2,14.4676,Ortiz.Barahona2010HRElocations,1
KCNG3,14.4262,Ortiz.Barahona2010HRElocations,1
C1orf162,14.3399,Sheinfeldt2012,1
OVGP1,14.3399,Sheinfeldt2012,1
PGCP1,14.3399,Sheinfeldt2012,1
WDR77,14.3399,Sheinfeldt2012,1
OXGR1,14.3214,Zhou2013,1
ABI1,14.2879,Eichstaedt2014,1
USP50,14.2813,Sheinfeldt2012,1
SMOC1,14.2059,Ortiz.Barahona2010HRElocations,1
INPP5A,14.1645,Udpa204,1
KIF26B,14.146,Sheinfeldt2012,1
FAM214B,14.0515,Arciero2018,1
SLC37A1,14.0442,Alkorta.Aranburu2012,1
STK32B,14.0409,Alkorta.Aranburu2012,1
OXER1,13.9778,Sheinfeldt2012,1
HAND1,13.9109,Eichstaedt2014,1
SAP30L,13.9109,Eichstaedt2014,1
COL6A2,13.8873,Alkorta.Aranburu2012,1
FTCD,13.8873,Alkorta.Aranburu2012,1
B2M,13.8595,Sheinfeldt2012,1
DOK5,13.816,Sheinfeldt2012,1
DNAH9,13.8153,Witt2019,1
TMTC1,13.8141,Arciero2018,1
TSSK1B,13.8086,Sheinfeldt2012,1
SLA,13.6518,Sheinfeldt2012,1
TG,13.6518,Sheinfeldt2012,1
SOX6,13.6455,Ortiz.Barahona2010HRElocations,1
PDE1C,13.624,Alkorta.Aranburu2012,1
SLC44A5,13.6093,Alkorta.Aranburu2012,1
C2orf70,13.6058,Sheinfeldt2012,1
CIB4,13.6058,Sheinfeldt2012,1
DRC1,13.6058,Hu2017,1
OTOF,13.6058,Sheinfeldt2012,1
CAPS2,13.5953,Sheinfeldt2012,1
KCNC2,13.5953,Sheinfeldt2012,1
ARHGAP19,13.5828,Sheinfeldt2012,1
SLIT1,13.5828,Sheinfeldt2012,1
PTP4A3,13.5619,Sheinfeldt2012,1
CHST8,13.5608,Ortiz.Barahona2010HRElocations,1
PRKACB,13.512,Sheinfeldt2012,1
DENND4A,13.511,Sheinfeldt2012,1
BAZ1A,13.4731,Eichstaedt2014,1
AMPH,13.4354,Alkorta.Aranburu2012,1
PPP6R2,13.3781,Gou2014,1
MIR551B,13.3253,Sheinfeldt2012,1
CRYZ,13.3048,Alkorta.Aranburu2012,1
TYW3,13.3048,Alkorta.Aranburu2012,1
C11orf87,13.2843,Simonson2010,1
C1R,13.2821,Eichstaedt2014,1
C1RL,13.2821,Eichstaedt2014,1
CLSTN3,13.2821,Eichstaedt2014,1
RBP5,13.2821,Eichstaedt2014,1
DHRS9,13.2561,Sheinfeldt2012,1
PTER,13.2379,Alkorta.Aranburu2012,1
JAK2,13.1818,Simonson2010apriorilist,1
DCPS,13.1634,Sheinfeldt2012,1
KIRREL3,13.1634,Ortiz.Barahona2010HRElocations,1
SRGN,13.1562,Alkorta.Aranburu2012,1
VPS26A,13.1562,Alkorta.Aranburu2012,1
BTBD17,13.0998,Sheinfeldt2012,1
DNAI2,13.0998,Sheinfeldt2012,1
GPR142,13.0998,Sheinfeldt2012,1
KIF19,13.0998,Sheinfeldt2012,1
TTYH2,13.0998,Sheinfeldt2012,1
ECM1,13.0102,Sheinfeldt2012,1
RPRD2,13.0102,Sheinfeldt2012,1
TARS2,13.0102,Sheinfeldt2012,1
CNOT7,12.9874,Sheinfeldt2012,1
MTMR7,12.9874,Sheinfeldt2012,1
VPS37A,12.9874,Sheinfeldt2012,1
ZDHHC2,12.9874,Sheinfeldt2012,1
CHMP4A,12.9413,Eichstaedt2014,1
